poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct,Andrew Yang,Andy Cohen,Bernard Sanders,Chase Oliver,Chris Christie,Chris Sununu,Cornel West,Dean Phillips,Donald Trump,Donald Trump Jr.,Elizabeth Warren,Elon Reeve Musk,Gavin Newsom,Glenn Youngkin,Gretchen Whitmer,Hillary Rodham Clinton,J.B. Pritzker,Jerome Michael Segal,Jill Stein,Joe Biden,"Joe Manchin, III",Josh Hawley,Josh Shapiro,Kamala Harris,Kanye West,Kristi Noem,Larry Hogan,Lars Mapstead,Liz Cheney,Marco Rubio,Mark Cuban,Matthew David McConaughey,Michelle Obama,Mike Pence,Mike Pompeo,Mitt Romney,Nikki Haley,Pete Buttigieg,Philip Murphy,Rick Scott,Robert F. Kennedy,Ron DeSantis,Taylor Swift,Ted Cruz,Tim Scott,Tom Cotton,Vivek G. Ramaswamy
86662,1302,Echelon Insights,2120,The Heritage Foundation,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Michigan,3/12/24,3/19/24,0.0,0,0,0.0,0.0,0.0,196535,400.0,lv,0.0,lv,0,4/15/24 11:08,0,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,0.0,0,0,8820,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86663,1302,Echelon Insights,2120,The Heritage Foundation,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Nevada,3/12/24,3/19/24,0.0,0,0,0.0,0.0,0.0,196536,400.0,lv,0.0,lv,0,4/15/24 11:08,0,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,0.0,0,0,8857,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86664,1302,Echelon Insights,2120,The Heritage Foundation,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Pennsylvania,3/12/24,3/19/24,0.0,0,0,0.0,0.0,0.0,196537,400.0,lv,0.0,lv,0,4/15/24 11:08,0,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,0.0,0,0,8872,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86665,1302,Echelon Insights,2120,The Heritage Foundation,Echelon Insights,407,Echelon Insights,2.7,-0.8,Live Phone/Text-to-Web,9.0,Wisconsin,3/12/24,3/19/24,0.0,0,0,0.0,0.0,0.0,196538,400.0,lv,0.0,lv,0,4/15/24 11:08,0,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/04/Echelon-Insights-Survey.pdf,0.0,0,0,8905,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86541,1189,Morning Consult,0,0,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,0,3/16/24,3/18/24,0.0,0,0,0.0,0.0,0.0,195244,4000.0,rv,0.0,rv,True,3/25/24 16:22,0,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86502,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Michigan,3/14/24,3/18/24,0.0,0,0,0.0,0.0,0.0,194846,1000.0,rv,0.0,rv,0,3/21/24 09:22,0,https://emersoncollegepolling.com/michigan-2024-poll-trump-45-biden-44/,0.0,0,0,8820,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,50.3,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,1.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
86503,1102,Emerson,"960,1185",The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Wisconsin,3/14/24,3/18/24,0.0,0,0,0.0,0.0,0.0,194849,1000.0,rv,0.0,rv,0,3/21/24 09:23,0,https://emersoncollegepolling.com/wisconsin-2024-trump-46-biden-43/,0.0,0,0,8905,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0
86509,1866,CNN/SSRS,0,0,CNN/SSRS,844,CNN,0.0,0.0,Live Phone/Probability Panel,10.0,Michigan,3/13/24,3/18/24,0.0,0,0,0.0,0.0,0.0,194890,1097.0,rv,0.0,rv,0,3/22/24 10:01,0,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,0.0,0,0,8820,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
86510,1866,CNN/SSRS,0,0,CNN/SSRS,844,CNN,0.0,0.0,Live Phone/Probability Panel,10.0,Pennsylvania,3/13/24,3/18/24,0.0,0,0,0.0,0.0,0.0,194892,1132.0,rv,0.0,rv,0,3/22/24 10:01,0,https://www.cnn.com/2024/03/22/politics/cnn-poll-michigan-pennsylvania/index.html,0.0,0,0,8872,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
86482,1189,Morning Consult,0,0,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,0,3/15/24,3/17/24,0.0,0,0,0.0,0.0,0.0,194724,5777.0,rv,0.0,rv,True,3/18/24 15:59,0,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86491,1801,Florida Atlantic University/Mainstreet Research,0,0,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,0.0,0.0,IVR/Text-to-Web,6.0,0,3/15/24,3/17/24,0.0,0,0,0.0,0.0,0.0,194743,1053.0,a,0.0,a,0,3/19/24 10:45,0,https://www.faupolling.com/march-19-2024/,0.0,False,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86492,1001,North Star Opinion Research,2085,League of American Workers,North Star Opinion Research,233,North Star Opinion Research,1.2,0.2,Live Phone/Text-to-Web,3.0,Arizona,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,194756,600.0,lv,0.0,lv,0,3/19/24 14:39,0,https://www.amworkers.com/news,0.0,0,REP,8759,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
86528,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Arizona,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195231,516.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8759,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86529,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Florida,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195232,875.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8778,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86530,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Georgia,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195233,760.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8781,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
86531,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Michigan,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195234,616.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8820,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
86532,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,North Carolina,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195235,642.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8839,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
86533,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,Pennsylvania,3/14/24,3/17/24,0.0,0,0,0.0,0.0,0.0,195236,775.0,lv,0.0,lv,0,3/25/24 12:43,0,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-14-17-march-2024/,0.0,0,0,8872,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86493,437,Selzer,991,Grinnell College,Selzer & Co.,304,Selzer & Co.,2.8,-1.1,Live Phone,7.5,0,3/11/24,3/17/24,0.0,0,0,0.0,0.0,0.0,194808,704.0,lv,0.0,lv,0,3/20/24 10:53,0,https://www.grinnell.edu/news/grinnell-college-national-poll-consensus-protecting-kids-social-media-not-school-shootings,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86511,317,Mitchell,801,MIRS News Service,Mitchell Research & Communications,213,Mitchell Research & Communications,2.0,-0.1,Text-to-Web,6.0,Michigan,3/15/24,3/16/24,0.0,0,0,0.0,0.0,0.0,195212,627.0,lv,0.0,lv,0,3/24/24 13:06,0,https://projects.fivethirtyeight.com/polls/20240324_MI_Mitchell.pdf,0.0,0,0,8820,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
86483,1189,Morning Consult,0,0,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,0,3/14/24,3/16/24,0.0,0,0,0.0,0.0,0.0,194725,4000.0,rv,0.0,rv,True,3/18/24 15:59,0,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86521,1562,Redfield & Wilton Strategies,0,0,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.3,Online Panel,9.0,0,3/15/24,3/15/24,0.0,0,0,0.0,0.0,0.0,195171,1124.0,lv,0.0,lv,0,3/22/24 15:55,0,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-15-march-2024/,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86484,1189,Morning Consult,0,0,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,0,3/13/24,3/15/24,0.0,0,0,0.0,0.0,0.0,194726,4000.0,rv,0.0,rv,True,3/18/24 15:59,0,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86496,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,3/12/24,3/15/24,0.0,0,0,0.0,0.0,0.0,194800,1000.0,rv,0.0,rv,0,3/20/24 10:53,0,https://emersoncollegepolling.com/arizona-2024-poll-trump-48-biden-44/,0.0,0,0,8759,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
86497,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7.0,Nevada,3/12/24,3/15/24,0.0,0,0,0.0,0.0,0.0,194802,1000.0,rv,0.0,rv,0,3/20/24 10:53,0,https://emersoncollegepolling.com/nevada-2024-poll-trump-44-biden-41/,0.0,0,0,8857,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,48.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0
86500,1800,Noble Predictive Insights,2013,Center Square,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,6.0,0,3/11/24,3/15/24,0.0,0,0,0.0,0.0,0.0,194842,2145.0,lv,0.0,lv,0,3/20/24 15:41,0,https://www.thecentersquare.com/national/article_86b3ea10-e6d0-11ee-bb6c-d72ed13358bb.html,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
86548,1189,Morning Consult,96,Bloomberg,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,Nevada,3/8/24,3/15/24,0.0,0,0,0.0,0.0,0.0,195296,447.0,rv,0.0,rv,0,3/26/24 11:26,0,https://pro-assets.morningconsult.com/wp-uploads/2024/03/Bloomberg_2024-Election-Tracking-Wave-6.pdf,0.0,0,0,8857,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
86951,1554,RMG Research,0,0,RMG Research,555,RMG Research,2.3,-0.4,0,5.0,0,3/13/24,3/14/24,0.0,0,0,0.0,0.0,0.0,199084,2000.0,lv,0.0,lv,0,5/15/24 11:24,0,https://twitter.com/ScottWRasmussen/status/1790556694256255081,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
86485,1189,Morning Consult,0,0,Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,3.0,0,3/12/24,3/14/24,0.0,0,0,0.0,0.0,0.0,194727,4000.0,rv,0.0,rv,True,3/18/24 15:59,0,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,0.0,0,0,8914,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86494,1205,Marist,0,0,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,Georgia,3/11/24,3/14/24,0.0,0,0,0.0,0.0,0.0,194804,1177.0,rv,0.0,rv,0,3/20/24 10:53,0,https://maristpoll.marist.edu/polls/the-battleground-2024-georgia/,0.0,0,0,8781,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
86495,1205,Marist,0,0,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,North Carolina,3/11/24,3/14/24,0.0,0,0,0.0,0.0,0.0,194806,1197.0,rv,0.0,rv,0,3/20/24 10:53,0,https://maristpoll.marist.edu/polls/the-battleground-2024-north-carolina/,0.0,0,0,8839,2024,U.S. President,0,0.0,11/5/24,general,False,False,0.0,DEM,Biden,19368,Joe Biden,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
